year,precipitation,observed_boxcox_streamflow,modelled_boxcox_streamflow,gauge,streamflow_model,objective_function,optimiser
1989,1179.4091471,NA,56.533477985337896,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1990,1044.82137915,NA,48.91163457562072,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1991,1180.73210024,NA,56.60839817923858,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1992,1295.85131389,NA,63.127717380787715,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1993,1297.74225235,NA,63.23480316621277,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1994,831.95955863,NA,36.857051245926975,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1995,1068.30656725,35.826202642695456,50.2416248776551,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1996,1701.47337033,NA,86.09851067651783,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1997,998.79957371,NA,46.30537250709112,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1998,1429.06360165,NA,70.67166593586072,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1999,1531.15409824,NA,76.45315552054808,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
2000,1752.60703236,86.61593409752822,88.99426242940258,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
2001,1137.44542518,NA,54.15702935085294,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
2002,883.3267492800001,NA,39.766027964203765,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
2003,913.81388241,NA,41.49254559851349,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
2004,1308.57119367,69.5338606189686,63.84805722556176,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
2005,881.31128568,NA,39.65189019231581,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
2006,1697.69257323,NA,85.88440025698239,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
2007,1419.17979552,57.676117607599906,70.11193585219628,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
2008,1183.15458464,40.51519106513776,56.74558595670541,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
2009,880.67420377,NA,39.61581158999448,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
2010,1697.8238849,66.32646029857808,85.89183657160333,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
2011,1615.06186061,89.9412804763205,81.20493820767524,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
2012,828.237664,40.36627028591083,36.64627653371193,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
2013,1297.91872171,38.78504362827909,63.24479680715817,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
2014,1310.71487222,67.6062776490394,63.96945594163928,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1959,1287.75009277,NA,62.668936692319065,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1960,1117.59482754,NA,53.032869947073095,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1961,659.58965211,NA,27.09556830585739,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1962,1132.91305987,NA,53.90035711505196,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1963,1219.41488883,NA,58.79904418369901,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1964,1335.34365939,NA,65.36420906002816,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1965,934.52353389,NA,42.665355298817,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1966,890.01394455,NA,40.14473171949969,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1967,1108.82302788,NA,52.53611395844451,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1968,1388.56990508,NA,68.37846580591504,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1969,1058.21009562,NA,49.66985182561699,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1970,1239.22813883,NA,59.92108880090304,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1971,1373.59589852,69.72329210928393,67.53047249544727,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1972,1418.72883265,75.54081580012122,70.08639672792756,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1973,1918.76145338,84.47183131833293,98.40375559214814,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1974,1418.23369083,95.50573131029778,70.05835634011216,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1975,1511.7407583,79.09306724596178,75.35375723220443,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1976,1500.21072531,95.85223389561112,74.70079966832095,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1977,1246.86391177,73.80648122889042,60.35351043417971,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1978,946.15659292,44.98546278493792,43.32414733274521,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1979,1603.84675065,86.29338607949182,80.56981380689827,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1980,909.03741323,42.65249492906887,41.22205021257596,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1981,1578.67962053,68.00930000612983,79.14457348127681,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1982,1388.54952804,86.73493485606294,68.37731183329336,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1983,842.15615069,21.351730793796357,37.434495892874935,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1984,1715.21785646,77.0091518956705,86.87687346577151,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1985,1404.05955892,85.51885125326638,69.25566074937589,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1986,931.44164098,35.60934979430149,42.4908245504307,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1987,1012.51394251,NA,47.082031926104975,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1988,969.71022055,NA,44.658013361683906,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1989,1179.4091471,NA,56.533478102142425,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1990,1044.82137915,NA,48.91163511475762,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1991,1180.73210024,NA,56.60839829189172,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1992,1295.85131389,NA,63.12771713220023,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1993,1297.74225235,NA,63.23480291169159,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1994,831.95955863,NA,36.85705245301786,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1995,1068.30656725,35.826202642695456,50.24162534309618,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1996,1701.47337033,NA,86.09850915510054,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1997,998.79957371,NA,46.30537319064305,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1998,1429.06360165,NA,70.67166526925709,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1999,1531.15409824,NA,76.45315453358754,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
2000,1752.60703236,86.61593409752822,88.99426074752941,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
2001,1137.44542518,NA,54.15702959933837,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
2002,883.3267492800001,NA,39.766029010105946,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
2003,913.81388241,NA,41.49254654874796,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
2004,1308.57119367,69.5338606189686,63.84805693705967,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
2005,881.31128568,NA,39.651891244542455,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
2006,1697.69257323,NA,85.88439874742913,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
2007,1419.17979552,57.676117607599906,70.11193521660773,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
2008,1183.15458464,40.51519106513776,56.74558606175687,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
2009,880.67420377,NA,39.61581264422027,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
2010,1697.8238849,66.32646029857808,85.89183506163802,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
2011,1615.06186061,89.9412804763205,81.20493695741467,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
2012,828.237664,40.36627028591083,36.646277752482,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
2013,1297.91872171,38.78504362827909,63.244796552083216,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
2014,1310.71487222,67.6062776490394,63.969455646410395,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1959,1287.75009277,NA,62.66893712966362,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1960,1117.59482754,NA,53.03287052789825,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1961,659.58965211,NA,27.0955692728878,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1962,1132.91305987,NA,53.90035768296026,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1963,1219.41488883,NA,58.79904467866609,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1964,1335.34365939,NA,65.36420945724022,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1965,934.52353389,NA,42.665356034013975,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1966,890.01394455,NA,40.14473249222864,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1967,1108.82302788,NA,52.53611454666634,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1968,1388.56990508,NA,68.37846615824496,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1969,1058.21009562,NA,49.669852456517326,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1970,1239.22813883,NA,59.92108927916291,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1971,1373.59589852,69.72329210928393,67.53047286040376,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1972,1418.72883265,75.54081580012122,70.08639705482646,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1973,1918.76145338,84.47183131833293,98.40375549740286,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1974,1418.23369083,95.50573131029778,70.05835666742858,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1975,1511.7407583,79.09306724596178,75.35375748067257,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1976,1500.21072531,95.85223389561112,74.7007999265116,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1977,1246.86391177,73.80648122889042,60.35351090600085,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1978,946.15659292,44.98546278493792,43.324148058132806,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1979,1603.84675065,86.29338607949182,80.56981397769957,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1980,909.03741323,42.65249492906887,41.22205096926368,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1981,1578.67962053,68.00930000612983,79.14457367329987,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1982,1388.54952804,86.73493485606294,68.37731218564046,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1983,842.15615069,21.351730793796357,37.43449670595918,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1984,1715.21785646,77.0091518956705,86.87687354266097,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1985,1404.05955892,85.51885125326638,69.25566108864442,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1986,931.44164098,35.60934979430149,42.49082528822644,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1987,1012.51394251,NA,47.08203259553783,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1988,969.71022055,NA,44.658014067210296,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1989,1179.4091471,NA,56.533478630843675,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1990,1044.82137915,NA,48.911635756947774,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1991,1180.73210024,NA,56.6083988194774,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1992,1295.85131389,NA,63.12771756271357,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1993,1297.74225235,NA,63.23480334061041,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1994,831.95955863,NA,36.857053274700206,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1995,1068.30656725,35.826202642695456,50.24162596548284,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1996,1701.47337033,NA,86.09850924357981,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1997,998.79957371,NA,46.305373871640334,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1998,1429.06360165,NA,70.67166558744137,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1999,1531.15409824,NA,76.45315476568571,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
2000,1752.60703236,86.61593409752822,88.99426079289105,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
2001,1137.44542518,NA,54.157030163424835,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
2002,883.3267492800001,NA,39.76602978847376,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
2003,913.81388241,NA,41.49254730140801,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
2004,1308.57119367,69.5338606189686,63.84805735684718,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
2005,881.31128568,NA,39.65189202460978,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
2006,1697.69257323,NA,85.88439883909649,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
2007,1419.17979552,57.676117607599906,70.11193554312638,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
2008,1183.15458464,40.51519106513776,56.74558658729984,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
2009,880.67420377,NA,39.6158134248248,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
2010,1697.8238849,66.32646029857808,85.89183515319466,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
2011,1615.06186061,89.9412804763205,81.204937118759,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
2012,828.237664,40.36627028591083,36.64627857730277,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
2013,1297.91872171,38.78504362827909,63.24479698085324,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
2014,1310.71487222,67.6062776490394,63.96945606439027,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1959,1287.75009277,NA,62.668936895840275,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1960,1117.59482754,NA,53.03286964902781,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1961,659.58965211,NA,27.09556665775073,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1962,1132.91305987,NA,53.90035686216021,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1963,1219.41488883,NA,58.79904418578862,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1964,1335.34365939,NA,65.36420940384087,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1965,934.52353389,NA,42.66535446113265,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1966,890.01394455,NA,40.14473075061447,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1967,1108.82302788,NA,52.5361136345426,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1968,1388.56990508,NA,68.37846630662271,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1969,1058.21009562,NA,49.66985135252339,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1970,1239.22813883,NA,59.92108886139613,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1971,1373.59589852,69.72329210928393,67.53047295201607,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1972,1418.72883265,75.54081580012122,70.08639731753468,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1973,1918.76145338,84.47183131833293,98.40375765570089,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1974,1418.23369083,95.50573131029778,70.05835692825973,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1975,1511.7407583,79.09306724596178,75.35375809598268,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1976,1500.21072531,95.85223389561112,74.70080049811214,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1977,1246.86391177,73.80648122889042,60.353510517180766,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1978,946.15659292,44.98546278493792,43.324146529351616,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1979,1603.84675065,86.29338607949182,80.56981494217727,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1980,909.03741323,42.65249492906887,41.2220492997662,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1981,1578.67962053,68.00930000612983,79.14457454237068,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1982,1388.54952804,86.73493485606294,68.37731233394096,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1983,842.15615069,21.351730793796357,37.43449478291935,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1984,1715.21785646,77.0091518956705,86.876874929339,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1985,1404.05955892,85.51885125326638,69.2556612957424,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1986,931.44164098,35.60934979430149,42.49082370366186,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1987,1012.51394251,NA,47.08203131831287,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1988,969.71022055,NA,44.65801262771931,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1989,1179.4091471,NA,56.53347798630713,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1990,1044.82137915,NA,48.91163460219811,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1991,1180.73210024,NA,56.6083981799561,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1992,1295.85131389,NA,63.127717359601405,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1993,1297.74225235,NA,63.23480314466667,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1994,831.95955863,NA,36.85705131300578,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1995,1068.30656725,35.826202642695456,50.24162489976394,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1996,1701.47337033,NA,86.09851057815342,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1997,998.79957371,NA,46.30537254242512,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1998,1429.06360165,NA,70.67166588932798,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1999,1531.15409824,NA,76.45315545459049,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
2000,1752.60703236,86.61593409752822,88.99426232130892,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
2001,1137.44542518,NA,54.15702935980666,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
2002,883.3267492800001,NA,39.76602802150889,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
2003,913.81388241,NA,41.49254565001779,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
2004,1308.57119367,69.5338606189686,63.848057201955214,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
2005,881.31128568,NA,39.65189025000442,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
2006,1697.69257323,NA,85.88440015933736,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
2007,1419.17979552,57.676117607599906,70.11193580754414,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
2008,1183.15458464,40.51519106513776,56.745585956962,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
2009,880.67420377,NA,39.61581164780431,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
2010,1697.8238849,66.32646029857808,85.89183647393332,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
2011,1615.06186061,89.9412804763205,81.20493812575243,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
2012,828.237664,40.36627028591083,36.646276601498904,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
2013,1297.91872171,38.78504362827909,63.24479678557849,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
2014,1310.71487222,67.6062776490394,63.969455917624856,104001A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1959,1287.75009277,NA,63.4676285473753,104001A,streamflow_model_precip_only,CO2_variable_objective_function,cma_result
1960,1117.59482754,NA,53.80144959631856,104001A,streamflow_model_precip_only,CO2_variable_objective_function,cma_result
1961,659.58965211,NA,27.783095240769867,104001A,streamflow_model_precip_only,CO2_variable_objective_function,cma_result
1962,1132.91305987,NA,54.67164761643565,104001A,streamflow_model_precip_only,CO2_variable_objective_function,cma_result
1963,1219.41488883,NA,59.58564282658,104001A,streamflow_model_precip_only,CO2_variable_objective_function,cma_result
1964,1335.34365939,NA,66.17132350060587,104001A,streamflow_model_precip_only,CO2_variable_objective_function,cma_result
1965,934.52353389,NA,43.40153700571857,104001A,streamflow_model_precip_only,CO2_variable_objective_function,cma_result
1966,890.01394455,NA,40.8730366092311,104001A,streamflow_model_precip_only,CO2_variable_objective_function,cma_result
1967,1108.82302788,NA,53.303141271144085,104001A,streamflow_model_precip_only,CO2_variable_objective_function,cma_result
1968,1388.56990508,NA,69.19499964155281,104001A,streamflow_model_precip_only,CO2_variable_objective_function,cma_result
1969,1058.21009562,NA,50.427922218700594,104001A,streamflow_model_precip_only,CO2_variable_objective_function,cma_result
1970,1239.22813883,NA,60.71119377466937,104001A,streamflow_model_precip_only,CO2_variable_objective_function,cma_result
1971,1373.59589852,69.72329210928393,68.34435639623445,104001A,streamflow_model_precip_only,CO2_variable_objective_function,cma_result
1972,1418.72883265,75.54081580012122,70.90826775858422,104001A,streamflow_model_precip_only,CO2_variable_objective_function,cma_result
1973,1918.76145338,84.47183131833293,99.31411689177862,104001A,streamflow_model_precip_only,CO2_variable_objective_function,cma_result
1974,1418.23369083,95.50573131029778,70.8801397460199,104001A,streamflow_model_precip_only,CO2_variable_objective_function,cma_result
1975,1511.7407583,79.09306724596178,76.19208848960893,104001A,streamflow_model_precip_only,CO2_variable_objective_function,cma_result
1976,1500.21072531,95.85223389561112,75.53709046740681,104001A,streamflow_model_precip_only,CO2_variable_objective_function,cma_result
1977,1246.86391177,73.80648122889042,61.14496670298814,104001A,streamflow_model_precip_only,CO2_variable_objective_function,cma_result
1978,946.15659292,44.98546278493792,44.06238773037991,104001A,streamflow_model_precip_only,CO2_variable_objective_function,cma_result
1979,1603.84675065,86.29338607949182,81.42444496894751,104001A,streamflow_model_precip_only,CO2_variable_objective_function,cma_result
1980,909.03741323,42.65249492906887,41.953721666388425,104001A,streamflow_model_precip_only,CO2_variable_objective_function,cma_result
1981,1578.67962053,68.00930000612983,79.99475084167133,104001A,streamflow_model_precip_only,CO2_variable_objective_function,cma_result
1982,1388.54952804,86.73493485606294,69.19384206282692,104001A,streamflow_model_precip_only,CO2_variable_objective_function,cma_result
1983,842.15615069,21.351730793796357,38.15433143705648,104001A,streamflow_model_precip_only,CO2_variable_objective_function,cma_result
1984,1715.21785646,77.0091518956705,87.75121386017973,104001A,streamflow_model_precip_only,CO2_variable_objective_function,cma_result
1985,1404.05955892,85.51885125326638,70.07493577344376,104001A,streamflow_model_precip_only,CO2_variable_objective_function,cma_result
1986,931.44164098,35.60934979430149,43.22646085784983,104001A,streamflow_model_precip_only,CO2_variable_objective_function,cma_result
1987,1012.51394251,NA,47.83201551702381,104001A,streamflow_model_precip_only,CO2_variable_objective_function,cma_result
1988,969.71022055,NA,45.4004220210637,104001A,streamflow_model_precip_only,CO2_variable_objective_function,cma_result
1989,1179.4091471,NA,57.31299696922595,104001A,streamflow_model_precip_only,CO2_variable_objective_function,cma_result
1990,1044.82137915,NA,49.667336120180245,104001A,streamflow_model_precip_only,CO2_variable_objective_function,cma_result
1991,1180.73210024,NA,57.38815128065919,104001A,streamflow_model_precip_only,CO2_variable_objective_function,cma_result
1992,1295.85131389,NA,63.92784265219392,104001A,streamflow_model_precip_only,CO2_variable_objective_function,cma_result
1993,1297.74225235,NA,64.03526306915892,104001A,streamflow_model_precip_only,CO2_variable_objective_function,cma_result
1994,831.95955863,NA,37.57508351657834,104001A,streamflow_model_precip_only,CO2_variable_objective_function,cma_result
1995,1068.30656725,35.826202642695456,51.00148249858925,104001A,streamflow_model_precip_only,CO2_variable_objective_function,cma_result
1996,1701.47337033,NA,86.97041720164958,104001A,streamflow_model_precip_only,CO2_variable_objective_function,cma_result
1997,998.79957371,NA,47.052929763536255,104001A,streamflow_model_precip_only,CO2_variable_objective_function,cma_result
1998,1429.06360165,NA,71.4953652335686,104001A,streamflow_model_precip_only,CO2_variable_objective_function,cma_result
1999,1531.15409824,NA,77.29492135019709,104001A,streamflow_model_precip_only,CO2_variable_objective_function,cma_result
2000,1752.60703236,86.61593409752822,89.87521786671704,104001A,streamflow_model_precip_only,CO2_variable_objective_function,cma_result
2001,1137.44542518,NA,54.929122188843394,104001A,streamflow_model_precip_only,CO2_variable_objective_function,cma_result
2002,883.3267492800001,NA,40.49315047362956,104001A,streamflow_model_precip_only,CO2_variable_objective_function,cma_result
2003,913.81388241,NA,42.22506328949764,104001A,streamflow_model_precip_only,CO2_variable_objective_function,cma_result
2004,1308.57119367,69.5338606189686,64.65043348135934,104001A,streamflow_model_precip_only,CO2_variable_objective_function,cma_result
2005,881.31128568,NA,40.3786560335039,104001A,streamflow_model_precip_only,CO2_variable_objective_function,cma_result
2006,1697.69257323,NA,86.75563771012555,104001A,streamflow_model_precip_only,CO2_variable_objective_function,cma_result
2007,1419.17979552,57.676117607599906,70.93388605370902,104001A,streamflow_model_precip_only,CO2_variable_objective_function,cma_result
2008,1183.15458464,40.51519106513776,57.525767755147314,104001A,streamflow_model_precip_only,CO2_variable_objective_function,cma_result
2009,880.67420377,NA,40.34246468943813,104001A,streamflow_model_precip_only,CO2_variable_objective_function,cma_result
2010,1697.8238849,66.32646029857808,86.76309726242836,104001A,streamflow_model_precip_only,CO2_variable_objective_function,cma_result
2011,1615.06186061,89.9412804763205,82.0615528461713,104001A,streamflow_model_precip_only,CO2_variable_objective_function,cma_result
2012,828.237664,40.36627028591083,37.36365015610062,104001A,streamflow_model_precip_only,CO2_variable_objective_function,cma_result
2013,1297.91872171,38.78504362827909,64.04528793915534,104001A,streamflow_model_precip_only,CO2_variable_objective_function,cma_result
2014,1310.71487222,67.6062776490394,64.77221155534274,104001A,streamflow_model_precip_only,CO2_variable_objective_function,cma_result
1959,1287.75009277,NA,61.11405836298097,104001A,streamflow_model_precip_auto,constant_sd_objective_function,cma_result
1960,1117.59482754,NA,51.61421934440347,104001A,streamflow_model_precip_auto,constant_sd_objective_function,cma_result
